#bucketbench0.5_10000000 
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,12,28.4400,2.0274,38.3000,77.6504,19.9904
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,13,28.4400,2.0279,34.6250,70.2174,12.5428
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,14,28.4400,2.0269,40.6000,82.2939,24.6476
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,15,28.4400,2.0285,34.5250,70.0326,12.3432
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,16,28.4400,2.0276,34.7500,70.4595,12.7942
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,17,28.4400,2.0274,32.7000,66.2948,8.6366
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,18,28.4400,2.0360,34.6000,70.4467,12.5420
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,19,28.4400,2.0288,39.6000,80.3413,22.6416
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,20,28.4400,2.0279,34.6000,70.1663,12.4920
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,21,28.4400,2.0274,40.6500,82.4156,24.7551
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,22,28.4400,2.0276,28.7500,58.2945,0.6286
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,23,28.4400,2.0277,34.7250,70.4128,12.7443
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,24,28.4400,2.0292,36.0500,73.1516,15.4420
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,25,28.4400,2.0278,34.6500,70.2627,12.5925
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,26,28.4400,2.0274,40.1500,81.3998,23.7408
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,27,28.4400,2.0374,34.7750,70.8502,12.9069
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,28,28.4400,2.0327,40.8750,83.0861,25.2765
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_0bench,10000000,29,28.4400,2.0274,28.9500,58.6926,1.0340
#bucketbench1.5_10000000 
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,0,28.4400,1.5233,28.8667,43.9715,0.6499
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,1,28.4400,1.5246,28.8333,43.9595,0.5997
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,2,28.4400,1.7157,28.8000,49.4118,0.6176
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,3,28.4400,1.5228,28.7667,43.8060,0.4974
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,4,28.4400,1.5241,29.0333,44.2493,0.9043
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,5,28.4400,1.5237,28.8667,43.9832,0.6501
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,6,28.4400,1.5240,30.6333,46.6847,3.3426
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,7,28.4400,1.9461,39.5667,77.0020,21.6540
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,8,28.4400,1.5236,28.9000,44.0322,0.7009
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,9,28.4400,1.5228,28.9000,44.0085,0.7005
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,10,28.4400,1.5233,28.9333,44.0732,0.7515
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,11,28.4400,1.5245,30.6333,46.7017,3.3438
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,12,28.4400,1.9465,39.9667,77.7936,22.4362
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,13,28.4400,1.5232,28.8000,43.8674,0.5483
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,14,28.4400,1.5231,28.9000,44.0182,0.7006
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,15,28.4400,1.5228,28.9667,44.1106,0.8020
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,16,28.4400,1.5245,30.5333,46.5488,3.1913
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,17,28.4400,1.9492,39.9000,77.7746,22.3383
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,18,28.4400,1.5228,28.9333,44.0599,0.7513
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,19,28.4400,1.5240,28.9667,44.1466,0.8027
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,20,28.4400,1.5231,29.0333,44.2217,0.9037
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,21,28.4400,1.5233,30.6667,46.7154,3.3919
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,22,28.4400,1.9478,40.2000,78.3025,22.9064
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,23,28.4400,1.5236,28.9000,44.0330,0.7009
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,24,28.4400,1.5228,29.0333,44.2116,0.9035
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,25,28.4400,1.5232,28.9000,44.0216,0.7007
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,26,28.4400,1.5246,30.5667,46.6015,3.2423
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,27,28.4400,1.9463,40.0000,77.8505,22.4988
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,28,28.4400,1.5232,28.7000,43.7146,0.3960
/home/thales/mac0499/simulations/application/algorithms/bin/bucket1_5bench,10000000,29,28.4400,1.5231,28.7000,43.7140,0.3960
#bucketbench0.5_20000000 
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,0,28.4400,5.5596,42.6818,237.2935,79.1787
/home/thales/mac0499/simulations/application/algorithms/bin/bucket0_5bench,20000000,1,28.4400,5.5562,45.1182,250.6845,92.6669
